emotion,feature_layer,feature_id,upstream_layer,component_type,component_name,head_idx,clean_activation,ablated_activation,causal_effect,prompt
Sadness,25,66,23,Attn,L23.Attn,-1,55.162620544433594,52.69794464111328,2.4646759033203125,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H0,0,55.162620544433594,52.80260467529297,2.360015869140625,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H1,1,55.162620544433594,57.47346115112305,-2.310840606689453,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H2,2,55.162620544433594,55.01475524902344,0.14786529541015625,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H3,3,55.162620544433594,53.33894348144531,1.8236770629882812,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H4,4,55.162620544433594,55.617977142333984,-0.4553565979003906,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H5,5,55.162620544433594,55.779335021972656,-0.6167144775390625,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H6,6,55.162620544433594,55.23558044433594,-0.07295989990234375,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,23,Head,L23.H7,7,55.162620544433594,56.040321350097656,-0.8777008056640625,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,MLP,L24.MLP,-1,55.162620544433594,67.29344177246094,-12.130821228027344,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Attn,L24.Attn,-1,55.162620544433594,49.432884216308594,5.729736328125,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H0,0,55.162620544433594,55.52083969116211,-0.3582191467285156,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H1,1,55.162620544433594,53.15439987182617,2.008220672607422,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H2,2,55.162620544433594,56.378387451171875,-1.2157669067382812,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H3,3,55.162620544433594,53.141517639160156,2.0211029052734375,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H4,4,55.162620544433594,56.8881721496582,-1.7255516052246094,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H5,5,55.162620544433594,54.895748138427734,0.2668724060058594,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H6,6,55.162620544433594,54.89940643310547,0.263214111328125,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,24,Head,L24.H7,7,55.162620544433594,55.645477294921875,-0.48285675048828125,Sucks dude. For social creatures we're pretty inept at socialising and helping each other.
Sadness,25,66,15,MLP,L15.MLP,-1,28.575908660888672,26.37311363220215,2.2027950286865234,I miss being little 😭😭😭
Sadness,25,66,15,Attn,L15.Attn,-1,28.575908660888672,25.943708419799805,2.632200241088867,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H0,0,28.575908660888672,28.820358276367188,-0.24444961547851562,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H1,1,28.575908660888672,29.508949279785156,-0.9330406188964844,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H2,2,28.575908660888672,26.516109466552734,2.0597991943359375,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H3,3,28.575908660888672,27.660621643066406,0.9152870178222656,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H4,4,28.575908660888672,28.457103729248047,0.118804931640625,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H5,5,28.575908660888672,28.55475616455078,0.021152496337890625,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H6,6,28.575908660888672,29.21677017211914,-0.6408615112304688,I miss being little 😭😭😭
Sadness,25,66,15,Head,L15.H7,7,28.575908660888672,28.844879150390625,-0.2689704895019531,I miss being little 😭😭😭
Sadness,25,66,16,MLP,L16.MLP,-1,28.575908660888672,28.898422241210938,-0.3225135803222656,I miss being little 😭😭😭
Sadness,25,66,16,Attn,L16.Attn,-1,28.575908660888672,26.092721939086914,2.483186721801758,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H0,0,28.575908660888672,28.480079650878906,0.09582901000976562,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H1,1,28.575908660888672,27.569263458251953,1.0066452026367188,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H2,2,28.575908660888672,28.6763916015625,-0.10048294067382812,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H3,3,28.575908660888672,28.684371948242188,-0.10846328735351562,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H4,4,28.575908660888672,28.552967071533203,0.02294158935546875,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H5,5,28.575908660888672,28.707183837890625,-0.13127517700195312,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H6,6,28.575908660888672,28.785072326660156,-0.20916366577148438,I miss being little 😭😭😭
Sadness,25,66,16,Head,L16.H7,7,28.575908660888672,28.800304412841797,-0.224395751953125,I miss being little 😭😭😭
Sadness,25,66,17,MLP,L17.MLP,-1,28.575908660888672,28.9705810546875,-0.3946723937988281,I miss being little 😭😭😭
Sadness,25,66,17,Attn,L17.Attn,-1,28.575908660888672,30.641525268554688,-2.0656166076660156,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H0,0,28.575908660888672,28.285037994384766,0.29087066650390625,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H1,1,28.575908660888672,28.200321197509766,0.37558746337890625,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H2,2,28.575908660888672,30.769447326660156,-2.1935386657714844,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H3,3,28.575908660888672,28.15581512451172,0.4200935363769531,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H4,4,28.575908660888672,28.778522491455078,-0.20261383056640625,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H5,5,28.575908660888672,27.513900756835938,1.0620079040527344,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H6,6,28.575908660888672,31.30240249633789,-2.7264938354492188,I miss being little 😭😭😭
Sadness,25,66,17,Head,L17.H7,7,28.575908660888672,25.90771484375,2.668193817138672,I miss being little 😭😭😭
Sadness,25,66,18,MLP,L18.MLP,-1,28.575908660888672,26.463523864746094,2.112384796142578,I miss being little 😭😭😭
Sadness,25,66,18,Attn,L18.Attn,-1,28.575908660888672,24.857891082763672,3.718017578125,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H0,0,28.575908660888672,28.087642669677734,0.4882659912109375,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H1,1,28.575908660888672,27.213485717773438,1.3624229431152344,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H2,2,28.575908660888672,28.470420837402344,0.10548782348632812,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H3,3,28.575908660888672,28.36945343017578,0.20645523071289062,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H4,4,28.575908660888672,29.001358032226562,-0.4254493713378906,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H5,5,28.575908660888672,28.323036193847656,0.2528724670410156,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H6,6,28.575908660888672,28.375205993652344,0.20070266723632812,I miss being little 😭😭😭
Sadness,25,66,18,Head,L18.H7,7,28.575908660888672,30.379566192626953,-1.8036575317382812,I miss being little 😭😭😭
Sadness,25,66,19,MLP,L19.MLP,-1,28.575908660888672,28.493850708007812,0.08205795288085938,I miss being little 😭😭😭
Sadness,25,66,19,Attn,L19.Attn,-1,28.575908660888672,30.311241149902344,-1.7353324890136719,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H0,0,28.575908660888672,28.720943450927734,-0.1450347900390625,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H1,1,28.575908660888672,28.684024810791016,-0.10811614990234375,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H2,2,28.575908660888672,28.45323944091797,0.12266921997070312,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H3,3,28.575908660888672,28.530548095703125,0.045360565185546875,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H4,4,28.575908660888672,28.972763061523438,-0.3968544006347656,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H5,5,28.575908660888672,27.978546142578125,0.5973625183105469,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H6,6,28.575908660888672,28.744213104248047,-0.168304443359375,I miss being little 😭😭😭
Sadness,25,66,19,Head,L19.H7,7,28.575908660888672,28.504562377929688,0.07134628295898438,I miss being little 😭😭😭
Sadness,25,66,20,MLP,L20.MLP,-1,28.575908660888672,20.810508728027344,7.765399932861328,I miss being little 😭😭😭
Sadness,25,66,20,Attn,L20.Attn,-1,28.575908660888672,29.405902862548828,-0.8299942016601562,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H0,0,28.575908660888672,28.917129516601562,-0.3412208557128906,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H1,1,28.575908660888672,28.175674438476562,0.4002342224121094,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H2,2,28.575908660888672,28.38391876220703,0.19198989868164062,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H3,3,28.575908660888672,28.961490631103516,-0.38558197021484375,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H4,4,28.575908660888672,28.69580841064453,-0.11989974975585938,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H5,5,28.575908660888672,28.484390258789062,0.09151840209960938,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H6,6,28.575908660888672,29.234756469726562,-0.6588478088378906,I miss being little 😭😭😭
Sadness,25,66,20,Head,L20.H7,7,28.575908660888672,27.597305297851562,0.9786033630371094,I miss being little 😭😭😭
Sadness,25,66,21,MLP,L21.MLP,-1,28.575908660888672,26.599323272705078,1.9765853881835938,I miss being little 😭😭😭
Sadness,25,66,21,Attn,L21.Attn,-1,28.575908660888672,27.713790893554688,0.8621177673339844,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H0,0,28.575908660888672,27.54095458984375,1.0349540710449219,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H1,1,28.575908660888672,29.073501586914062,-0.4975929260253906,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H2,2,28.575908660888672,28.76534652709961,-0.1894378662109375,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H3,3,28.575908660888672,28.10082244873047,0.4750862121582031,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H4,4,28.575908660888672,28.693042755126953,-0.11713409423828125,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H5,5,28.575908660888672,30.17693328857422,-1.6010246276855469,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H6,6,28.575908660888672,27.287097930908203,1.2888107299804688,I miss being little 😭😭😭
Sadness,25,66,21,Head,L21.H7,7,28.575908660888672,28.749000549316406,-0.17309188842773438,I miss being little 😭😭😭
Sadness,25,66,22,MLP,L22.MLP,-1,28.575908660888672,22.34632682800293,6.229581832885742,I miss being little 😭😭😭
Sadness,25,66,22,Attn,L22.Attn,-1,28.575908660888672,21.3936767578125,7.182231903076172,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H0,0,28.575908660888672,28.795791625976562,-0.21988296508789062,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H1,1,28.575908660888672,23.498374938964844,5.077533721923828,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H2,2,28.575908660888672,28.312232971191406,0.2636756896972656,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H3,3,28.575908660888672,28.735233306884766,-0.15932464599609375,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H4,4,28.575908660888672,28.96890640258789,-0.39299774169921875,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H5,5,28.575908660888672,29.21444320678711,-0.6385345458984375,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H6,6,28.575908660888672,30.90699005126953,-2.3310813903808594,I miss being little 😭😭😭
Sadness,25,66,22,Head,L22.H7,7,28.575908660888672,30.431114196777344,-1.8552055358886719,I miss being little 😭😭😭
Sadness,25,66,23,MLP,L23.MLP,-1,28.575908660888672,26.168598175048828,2.4073104858398438,I miss being little 😭😭😭
Sadness,25,66,23,Attn,L23.Attn,-1,28.575908660888672,27.246318817138672,1.32958984375,I miss being little 😭😭😭
Sadness,25,66,23,Head,L23.H0,0,28.575908660888672,27.600017547607422,0.97589111328125,I miss being little 😭😭😭
Sadness,25,66,23,Head,L23.H1,1,28.575908660888672,29.12220001220703,-0.5462913513183594,I miss being little 😭😭😭
Sadness,25,66,23,Head,L23.H2,2,28.575908660888672,28.56879425048828,0.007114410400390625,I miss being little 😭😭😭
Sadness,25,66,23,Head,L23.H3,3,28.575908660888672,27.83527374267578,0.7406349182128906,I miss being little 😭😭😭
